,datesold,price_1_unit,price_2_house,price_2_unit,price_3_house,price_3_unit,price_4_house,price_5_house
1910,2012-05-01,333333.3333333333,668600.0,391428.5714285714,440666.6666666667,544333.3333333334,584000.0,542000.0
1911,2012-05-02,333000.0,654800.0,362285.7142857143,450000.0,545666.6666666666,565750.0,541500.0
1912,2012-05-03,332666.6666666667,641000.0,333142.85714285716,486250.0,547000.0,547500.0,541000.0
1913,2012-05-04,332333.3333333333,591800.0,304000.0,430000.0,548333.3333333334,522708.3333333333,540500.0
1914,2012-05-05,332000.0,542600.0,321833.3333333333,375000.0,549666.6666666666,646000.0,540000.0
1915,2012-05-06,331666.6666666667,493400.0,339666.6666666667,432500.0,551000.0,677375.0,601400.0
1916,2012-05-07,331333.3333333333,444200.0,357500.0,490000.0,552333.3333333334,708750.0,662800.0
1917,2012-05-08,331000.0,395000.0,375333.3333333333,409500.0,553666.6666666666,715250.0,724200.0
1918,2012-05-09,330666.6666666667,377000.0,393166.6666666667,643000.0,555000.0,538750.0,785600.0
1919,2012-05-10,330333.3333333333,359000.0,411000.0,449850.0,556333.3333333334,550000.0,847000.0
1920,2012-05-11,330000.0,353750.0,424000.0,468900.0,557666.6666666666,602187.5,840562.5
1921,2012-05-12,347000.0,348500.0,437000.0,440000.0,559000.0,654375.0,834125.0
1922,2012-05-13,364000.0,343250.0,450000.0,448416.6666666666,560333.3333333334,602187.5,827687.5
1923,2012-05-14,381000.0,338000.0,463000.0,456833.3333333333,561666.6666666666,550000.0,821250.0
1924,2012-05-15,398000.0,332750.0,476000.0,418666.6666666667,563000.0,540000.0,814812.5
1925,2012-05-16,415000.0,327500.0,489000.0,498333.3333333333,564333.3333333334,530000.0,808375.0
1926,2012-05-17,388250.0,330892.85714285716,502000.0,447475.0,565666.6666666666,543500.0,801937.5
1927,2012-05-18,361500.0,334285.71428571426,472600.0,458750.0,567000.0,540000.0,795500.0
1928,2012-05-19,367375.0,337678.5714285714,443200.0,567000.0,574600.0,660000.0,730000.0
1929,2012-05-20,373250.0,341071.4285714286,413800.0,551687.5,582200.0,622000.0,716250.0
1930,2012-05-21,379125.0,344464.28571428574,384400.0,536375.0,589800.0,584000.0,702500.0
1931,2012-05-22,385000.0,347857.14285714284,355000.0,380000.0,597400.0,574500.0,688750.0
1932,2012-05-23,365000.0,351250.0,436500.0,440000.0,605000.0,550000.0,675000.0
1933,2012-05-24,345000.0,354642.85714285716,417000.0,457500.0,600714.2857142857,738437.5,967000.0
1934,2012-05-25,325000.0,358035.71428571426,397500.0,457833.3333333333,596428.5714285715,527000.0,595000.0
1935,2012-05-26,324285.71428571426,361428.5714285714,378000.0,457500.0,592142.8571428572,642500.0,1350000.0
1936,2012-05-27,323571.4285714286,364821.4285714286,358500.0,437500.0,587857.1428571428,555000.0,1320000.0
1937,2012-05-28,322857.14285714284,368214.2857142857,339000.0,417500.0,583571.4285714285,467500.0,1290000.0
1938,2012-05-29,322142.85714285716,371607.14285714284,319500.0,799000.0,579285.7142857143,598240.0,1260000.0
1939,2012-05-30,321428.5714285714,375000.0,300000.0,437000.0,575000.0,566432.5,1230000.0
1940,2012-05-31,320714.28571428574,378418.91891891893,480000.0,487500.0,572500.0,534625.0,1200000.0
1941,2012-06-01,320000.0,381837.8378378378,462700.0,410500.0,570000.0,555000.0,1076750.0
1942,2012-06-02,332000.0,385256.75675675675,445400.0,615000.0,567500.0,535000.0,953500.0
1943,2012-06-03,344000.0,388675.6756756757,428100.0,545000.0,565000.0,522875.0,830250.0
1944,2012-06-04,356000.0,392094.5945945946,410800.0,475000.0,562500.0,510750.0,707000.0
1945,2012-06-05,368000.0,395513.5135135135,393500.0,478990.0,560000.0,498625.0,583750.0
1946,2012-06-06,380000.0,398932.4324324324,441750.0,640000.0,622500.0,486500.0,460500.0
1947,2012-06-07,383333.3333333333,402351.35135135136,490000.0,434000.0,685000.0,509500.0,596875.0
1948,2012-06-08,386666.6666666667,405770.2702702703,410000.0,460480.0,669090.9090909091,615000.0,633035.7142857143
1949,2012-06-09,390000.0,409189.1891891892,396818.1818181818,465360.0,653181.8181818182,640833.3333333334,669196.4285714285
1950,2012-06-10,393333.3333333333,412608.1081081081,383636.36363636365,470240.0,637272.7272727273,666666.6666666666,705357.1428571428
1951,2012-06-11,396666.6666666667,416027.02702702704,370454.54545454547,475120.0,621363.6363636364,692500.0,741517.8571428572
1952,2012-06-12,400000.0,419445.9459459459,357272.7272727273,480000.0,605454.5454545454,525500.0,777678.5714285714
1953,2012-06-13,403333.3333333333,422864.86486486485,344090.90909090906,415000.0,589545.4545454546,525916.6666666667,813839.2857142857
1954,2012-06-14,406666.6666666667,426283.7837837838,330909.09090909094,365000.0,573636.3636363636,526333.3333333334,850000.0
1955,2012-06-15,410000.0,429702.7027027027,317727.2727272727,416666.6666666667,557727.2727272727,646916.6666666667,884000.0
1956,2012-06-16,413333.3333333333,433121.6216216216,304545.45454545453,424752.7777777778,541818.1818181819,767500.0,918000.0
1957,2012-06-17,416666.6666666667,436540.54054054053,291363.63636363635,432838.8888888889,525909.0909090909,669916.6666666667,952000.0
1958,2012-06-18,420000.0,439959.45945945947,278181.8181818182,440925.0,510000.0,572333.3333333334,986000.0
1959,2012-06-19,423333.3333333333,443378.3783783784,265000.0,494500.0,511739.1304347826,581166.6666666667,950285.7142857143
1960,2012-06-20,426666.6666666667,446797.2972972973,272916.6666666667,490000.0,513478.26086956525,590000.0,914571.4285714285
1961,2012-06-21,430000.0,450216.2162162162,280833.3333333333,517500.0,515217.39130434784,564750.0,878857.1428571428
1962,2012-06-22,434916.6666666667,453635.13513513515,288750.0,422000.0,516956.52173913043,539500.0,843142.8571428572
1963,2012-06-23,439833.3333333333,457054.0540540541,296666.6666666667,496444.44444444444,518695.652173913,510000.0,807428.5714285714
1964,2012-06-24,444750.0,460472.97297297296,304583.3333333333,570888.8888888889,520434.7826086957,605416.6666666667,771714.2857142857
1965,2012-06-25,449666.6666666667,463891.8918918919,312500.0,645333.3333333334,522173.9130434783,700833.3333333334,736000.0
1966,2012-06-26,454583.3333333333,467310.8108108108,309375.0,406000.0,523913.04347826086,552833.3333333334,665500.0
1967,2012-06-27,459500.0,470729.7297297297,306250.0,467000.0,525652.1739130435,525500.0,595000.0
1968,2012-06-28,464416.6666666667,474148.64864864864,303125.0,487500.0,527391.304347826,580833.3333333334,675000.0
1969,2012-06-29,469333.3333333333,477567.5675675676,300000.0,478285.71428571426,529130.4347826086,653750.0,662500.0
1970,2012-06-30,474250.0,480986.4864864865,321210.71428571426,540000.0,530869.5652173914,642500.0,650000.0
1971,2012-07-01,479166.6666666667,484405.40540540544,342421.4285714286,490800.0,532608.695652174,631250.0,729166.6666666666
1972,2012-07-02,484083.3333333333,487824.3243243243,363632.14285714284,441600.0,534347.8260869565,620000.0,808333.3333333334
1973,2012-07-03,489000.0,491243.24324324325,384842.85714285716,452583.3333333333,536086.9565217391,622000.0,887500.0
1974,2012-07-04,477705.8823529412,494662.16216216213,406053.5714285714,422500.0,537826.0869565217,624000.0,854000.0
1975,2012-07-05,466411.76470588235,498081.08108108107,427264.2857142857,484000.0,539565.2173913043,509000.0,840000.0
1976,2012-07-06,455117.64705882355,501500.0,448475.0,535000.0,541304.3478260869,581666.6666666666,802500.0
1977,2012-07-07,443823.5294117647,501705.8823529412,448106.25,572500.0,543043.4782608696,571583.3333333333,765000.0
1978,2012-07-08,432529.4117647059,501911.76470588235,447737.5,581250.0,544782.6086956522,561500.0,727500.0
1979,2012-07-09,421235.29411764705,502117.64705882355,447368.75,590000.0,546521.7391304348,551416.6666666667,690000.0
1980,2012-07-10,409941.17647058825,502323.5294117647,447000.0,537500.0,548260.8695652174,541333.3333333334,893333.3333333334
1981,2012-07-11,398647.0588235294,502529.4117647059,495000.0,485000.0,550000.0,544666.6666666666,1096666.6666666667
1982,2012-07-12,387352.9411764706,502735.29411764705,464166.6666666667,525000.0,554615.3846153846,506500.0,1300000.0
1983,2012-07-13,376058.82352941175,502941.17647058825,433333.3333333333,565000.0,559230.7692307692,480000.0,1252142.857142857
1984,2012-07-14,364764.70588235295,503147.0588235294,402500.0,666000.0,563846.1538461539,587500.0,1204285.7142857143
1985,2012-07-15,353470.5882352941,503352.9411764706,371666.6666666666,517000.0,568461.5384615385,695000.0,1156428.5714285714
1986,2012-07-16,342176.4705882353,503558.82352941175,340833.3333333333,506200.0,573076.9230769231,521200.0,1108571.4285714286
1987,2012-07-17,330882.3529411765,503764.70588235295,310000.0,504350.0,577692.3076923077,259000.0,1060714.2857142857
1988,2012-07-18,319588.23529411765,503970.5882352941,322187.5,502500.0,582307.6923076923,630075.0,1012857.142857143
1989,2012-07-19,308294.1176470588,504176.4705882353,334375.0,420000.0,586923.0769230769,516000.0,965000.0
1990,2012-07-20,297000.0,504382.35294117645,346562.5,491500.0,591538.4615384615,667500.0,917142.8571428572
1991,2012-07-21,299317.4603174603,504588.23529411765,358750.0,502333.3333333333,596153.8461538461,430000.0,869285.7142857143
1992,2012-07-22,301634.92063492065,504794.1176470588,370937.5,513166.6666666667,600769.2307692308,615000.0,821428.5714285715
1993,2012-07-23,303952.38095238095,505000.0,383125.0,524000.0,605384.6153846154,800000.0,773571.4285714286
1994,2012-07-24,306269.8412698413,484062.5,387083.3333333333,680000.0,610000.0,546750.0,725714.2857142858
1995,2012-07-25,308587.3015873016,463125.0,391041.6666666667,445400.0,607500.0,552500.0,677857.142857143
1996,2012-07-26,310904.7619047619,442187.5,395000.0,432366.6666666667,605000.0,1450000.0,630000.0
1997,2012-07-27,313222.22222222225,421250.0,408000.0,419333.3333333333,602500.0,640000.0,764000.0
1998,2012-07-28,315539.68253968254,400312.5,421000.0,848666.6666666666,600000.0,936000.0,898000.0
1999,2012-07-29,317857.14285714284,379375.0,434000.0,634847.2083333333,593333.3333333334,793500.0,760000.0
2000,2012-07-30,320174.6031746032,358437.5,447000.0,421027.75,586666.6666666666,651000.0,622000.0
2001,2012-07-31,322492.0634920635,337500.0,460000.0,451666.6666666667,580000.0,732500.0,749666.6666666666
2002,2012-08-01,324809.52380952385,285000.0,365000.0,447000.0,573333.3333333334,527500.0,877333.3333333333
2003,2012-08-02,327126.98412698414,444333.3333333334,392333.3333333333,413333.3333333333,566666.6666666666,795000.0,1005000.0
2004,2012-08-03,329444.44444444444,603666.6666666667,388819.44444444444,388333.3333333333,560000.0,579066.6666666666,972307.6923076923
2005,2012-08-04,331761.9047619048,763000.0,385305.55555555556,421250.0,553333.3333333334,716000.0,939615.3846153846
2006,2012-08-05,334079.3650793651,721055.5555555555,381791.6666666666,454166.6666666666,546666.6666666666,632062.5,906923.0769230769
2007,2012-08-06,336396.82539682544,679111.1111111111,378277.77777777775,487083.3333333333,540000.0,548125.0,874230.7692307692
2008,2012-08-07,338714.28571428574,637166.6666666666,374763.8888888889,520000.0,612500.0,545416.6666666666,841538.4615384615
2009,2012-08-08,341031.74603174604,595222.2222222222,371250.0,396000.0,685000.0,542708.3333333334,808846.1538461539
2010,2012-08-09,343349.2063492064,553277.7777777778,394000.0,355000.0,757500.0,540000.0,776153.8461538461
2011,2012-08-10,345666.6666666667,511333.3333333334,416750.0,510000.0,830000.0,591666.6666666666,743461.5384615385
2012,2012-08-11,340071.4285714286,469388.8888888889,439500.0,530000.0,804454.5454545454,825000.0,710769.2307692308
2013,2012-08-12,334476.1904761905,427444.44444444444,462250.0,447000.0,778909.0909090909,685666.6666666667,678076.923076923
2014,2012-08-13,328880.95238095237,385500.0,485000.0,599250.0,753363.6363636364,546333.3333333334,645384.6153846154
2015,2012-08-14,323285.7142857143,375750.0,460000.0,455250.0,727818.1818181819,570000.0,612692.3076923077
2016,2012-08-15,317690.4761904762,366000.0,435000.0,514000.0,702272.7272727273,624667.1666666667,580000.0
2017,2012-08-16,312095.2380952381,352800.0,478000.0,421500.0,676727.2727272727,679334.3333333334,588750.0
2018,2012-08-17,306500.0,339600.0,492000.0,450100.0,651181.8181818181,584500.0,597500.0
2019,2012-08-18,299875.0,326400.0,525833.3333333334,601000.0,625636.3636363636,620500.0,880000.0
2020,2012-08-19,293250.0,313200.0,559666.6666666666,511125.0,600090.9090909091,592000.0,1004000.0
2021,2012-08-20,286625.0,300000.0,593500.0,421250.0,574545.4545454546,563500.0,1128000.0
2022,2012-08-21,280000.0,301666.6666666667,627333.3333333334,473333.3333333333,549000.0,535000.0,1252000.0
2023,2012-08-22,307499.75,303333.3333333333,661166.6666666666,471611.1111111111,600000.0,562750.0,1376000.0
2024,2012-08-23,334999.5,305000.0,695000.0,469888.8888888889,606000.0,564000.0,1500000.0
2025,2012-08-24,362499.25,334000.0,620375.0,468166.6666666667,612000.0,597000.0,1345000.0
2026,2012-08-25,389999.0,363000.0,545750.0,476944.44444444444,618000.0,608875.0,1190000.0
2027,2012-08-26,385554.6666666667,392000.0,471125.0,485722.22222222225,624000.0,646937.5,1035000.0
2028,2012-08-27,381110.3333333333,421000.0,396500.0,494500.0,630000.0,685000.0,880000.0
2029,2012-08-28,376666.0,450000.0,310000.0,415000.0,636000.0,533250.0,725000.0
2030,2012-08-29,372221.6666666667,479000.0,338250.0,421320.0,642000.0,534500.0,570000.0
2031,2012-08-30,367777.3333333333,508000.0,366500.0,535666.6666666666,648000.0,626333.3333333334,532500.0
2032,2012-08-31,363333.0,537000.0,370750.0,465428.5714285714,654000.0,598750.0,495000.0
2033,2012-09-01,358888.6666666667,566000.0,375000.0,456952.38095238095,660000.0,688666.6666666666,535666.6666666666
2034,2012-09-02,354444.3333333333,595000.0,375500.0,448476.1904761905,666000.0,649750.0,576333.3333333334
2035,2012-09-03,350000.0,624000.0,376000.0,440000.0,672000.0,610833.3333333333,617000.0
2036,2012-09-04,175253.0,653000.0,376500.0,472500.0,678000.0,571916.6666666666,1688500.0
2037,2012-09-05,208905.27777777778,682000.0,377000.0,505000.0,684000.0,533000.0,2760000.0
2038,2012-09-06,242557.55555555556,711000.0,377500.0,392500.0,690000.0,558642.8571428572,2570200.0
2039,2012-09-07,276209.8333333334,740000.0,397500.0,472500.0,696000.0,584285.7142857143,2380400.0
2040,2012-09-08,309862.1111111111,707272.7272727273,370000.0,346000.0,702000.0,905000.0,2190600.0
2041,2012-09-09,343514.3888888889,674545.4545454546,342500.0,763000.0,708000.0,1227500.0,2000800.0
2042,2012-09-10,377166.6666666667,641818.1818181818,315000.0,442750.0,714000.0,1550000.0,1811000.0
2043,2012-09-11,430000.0,609090.9090909091,475000.0,404500.0,720000.0,715000.0,1621200.0
2044,2012-09-12,411428.5714285714,576363.6363636364,635000.0,494833.3333333333,578750.0,598500.0,1431400.0
2045,2012-09-13,392857.14285714284,543636.3636363636,410000.0,495000.0,437500.0,526500.0,1241600.0
2046,2012-09-14,374285.7142857143,510909.09090909094,447500.0,452400.0,440000.0,547500.0,1051800.0
2047,2012-09-15,355714.2857142857,478181.8181818182,485000.0,577200.0,441636.36363636365,563000.0,862000.0
2048,2012-09-16,337142.85714285716,445454.54545454547,522500.0,548350.0,443272.7272727273,578500.0,840428.5714285715
2049,2012-09-17,318571.4285714286,412727.2727272727,560000.0,519500.0,444909.0909090909,594000.0,818857.1428571428
2050,2012-09-18,300000.0,380000.0,597500.0,378000.0,446545.45454545453,572500.0,797285.7142857143
2051,2012-09-19,310000.0,372666.6666666667,635000.0,418325.0,448181.8181818182,793333.3333333334,775714.2857142857
2052,2012-09-20,405000.0,365333.3333333333,360000.0,467500.0,449818.1818181818,616000.0,754142.8571428572
2053,2012-09-21,358000.0,358000.0,490000.0,550000.0,451454.54545454547,580416.6666666666,732571.4285714285
2054,2012-09-22,353250.0,350666.6666666667,458333.3333333333,830277.7777777778,453090.9090909091,744142.8571428572,711000.0
2055,2012-09-23,348500.0,343333.3333333333,426666.6666666667,635305.5555555555,454727.2727272727,516000.0,689033.3333333334
2056,2012-09-24,343750.0,336000.0,395000.0,440333.3333333333,456363.63636363635,560550.0,667066.6666666666
2057,2012-09-25,339000.0,365666.6666666667,735000.0,510500.0,458000.0,506050.0,645100.0
2058,2012-09-26,334250.0,395333.3333333333,435000.0,499333.3333333333,469250.0,430000.0,658566.6666666666
2059,2012-09-27,329500.0,425000.0,417500.0,432500.0,480500.0,675500.0,672033.3333333334
2060,2012-09-28,324750.0,444166.6666666667,400000.0,478750.0,491750.0,605200.0,685500.0
2061,2012-09-29,320000.0,463333.3333333333,410500.0,490000.0,503000.0,633000.0,678400.0
2062,2012-09-30,315250.0,482500.0,421000.0,552000.0,514250.0,654833.3333333334,671300.0
2063,2012-10-01,310500.0,501666.6666666667,431500.0,556000.0,525500.0,676666.6666666666,664200.0
2064,2012-10-02,305750.0,520833.3333333333,442000.0,560000.0,536750.0,698500.0,657100.0
2065,2012-10-03,301000.0,540000.0,451000.0,527875.0,548000.0,575000.0,650000.0
2066,2012-10-04,310555.55555555556,520714.28571428574,460000.0,405000.0,530833.3333333334,755537.1428571428,727500.0
2067,2012-10-05,320111.1111111111,501428.5714285714,435000.0,475166.6666666667,513666.6666666667,557666.6666666666,805000.0
2068,2012-10-06,329666.6666666667,482142.85714285716,431750.0,1020000.0,496500.0,612500.0,882500.0
2069,2012-10-07,339222.22222222225,462857.14285714284,428500.0,875000.0,479333.3333333333,825000.0,960000.0
2070,2012-10-08,348777.77777777775,443571.4285714286,425250.0,730000.0,462166.6666666666,1037500.0,1037500.0
2071,2012-10-09,358333.3333333333,424285.7142857143,422000.0,585000.0,445000.0,1250000.0,1115000.0
2072,2012-10-10,367888.8888888889,405000.0,418750.0,489125.0,449725.0,604000.0,1047500.0
2073,2012-10-11,377444.44444444444,385714.2857142857,393875.0,552333.3333333334,454450.0,602216.6666666666,980000.0
2074,2012-10-12,387000.0,366428.5714285714,369000.0,621000.0,459175.0,603666.6666666666,795000.0
2075,2012-10-13,386333.3333333333,347142.85714285716,352666.6666666667,645000.0,463900.0,585777.7777777778,809500.0
2076,2012-10-14,385666.6666666667,327857.14285714284,336333.3333333333,557083.3333333334,468625.0,567888.8888888889,824000.0
2077,2012-10-15,385000.0,308571.4285714286,320000.0,469166.6666666667,473350.0,550000.0,838500.0
2078,2012-10-16,355000.0,289285.7142857143,422000.0,477000.0,478075.0,520000.0,853000.0
2079,2012-10-17,310000.0,270000.0,382166.6666666667,567333.3333333334,482800.0,612500.0,867500.0
2080,2012-10-18,340400.0,682000.0,342333.3333333333,410000.0,487525.0,720000.0,884000.0
2081,2012-10-19,370800.0,624600.0,302500.0,547305.4285714285,492250.0,611004.0,900500.0
2082,2012-10-20,401200.0,567200.0,351000.0,568036.9523809523,496975.0,902500.0,917000.0
2083,2012-10-21,431600.0,509800.0,399500.0,588768.4761904762,501700.0,725000.0,933500.0
2084,2012-10-22,462000.0,452400.0,448000.0,609500.0,506425.0,547500.0,950000.0
2085,2012-10-23,444571.4285714286,395000.0,308000.0,472750.0,511150.0,660000.0,788750.0
2086,2012-10-24,427142.85714285716,302000.0,420000.0,468750.0,515875.0,573500.0,627500.0
2087,2012-10-25,409714.28571428574,333500.0,409833.3333333333,534333.3333333334,520600.0,487000.0,715000.0
2088,2012-10-26,392285.7142857143,365000.0,399666.6666666667,497500.0,525325.0,575000.0,802500.0
2089,2012-10-27,374857.14285714284,365000.0,389500.0,466000.0,530050.0,635000.0,890000.0
2090,2012-10-28,357428.5714285714,365000.0,379333.3333333333,479993.75,534775.0,752500.0,977500.0
2091,2012-10-29,340000.0,365000.0,369166.6666666667,493987.5,539500.0,870000.0,1065000.0
2092,2012-10-30,353333.3333333333,365000.0,359000.0,508750.0,529750.0,645000.0,1152500.0
2093,2012-10-31,366666.6666666667,365000.0,372000.0,470000.0,520000.0,720000.0,1240000.0
2094,2012-11-01,380000.0,408000.0,418666.6666666666,450500.0,514499.0,816666.6666666666,970000.0
2095,2012-11-02,378571.4285714286,451000.0,465333.3333333333,571666.6666666666,508998.0,555000.0,700000.0
2096,2012-11-03,377142.85714285716,494000.0,519388.8888888889,609916.6666666666,503497.0,699833.3333333334,860000.0
2097,2012-11-04,375714.28571428574,537000.0,573444.4444444445,558791.6666666666,497996.0,626166.6666666667,1020000.0
2098,2012-11-05,374285.71428571426,580000.0,627500.0,507666.6666666667,492495.0,552500.0,1180000.0
2099,2012-11-06,372857.14285714284,623000.0,521250.0,440000.0,486994.0,541000.0,1340000.0
2100,2012-11-07,371428.5714285714,666000.0,415000.0,578150.0,481493.0,707000.0,1063333.3333333335
2101,2012-11-08,370000.0,709000.0,425000.0,421280.0,475992.0,675000.0,786666.6666666667
2102,2012-11-09,351250.0,752000.0,435000.0,545640.0,470491.0,571142.8571428572,510000.0
2103,2012-11-10,332500.0,795000.0,417000.0,670000.0,464990.0,809000.0,1295000.0
2104,2012-11-11,313750.0,769000.0,399000.0,631481.3333333333,465801.08108108107,743666.6666666667,922500.0
2105,2012-11-12,295000.0,743000.0,381000.0,592962.6666666666,466612.1621621622,678333.3333333334,550000.0
2106,2012-11-13,325000.0,717000.0,363000.0,419333.3333333333,467423.24324324325,520750.0,595000.0
2107,2012-11-14,355000.0,691000.0,369041.6666666667,473416.6666666666,468234.3243243243,577875.0,640000.0
2108,2012-11-15,385000.0,665000.0,375083.3333333333,527500.0,469045.4054054054,635000.0,1360000.0
2109,2012-11-16,415000.0,639000.0,381125.0,455250.0,469856.4864864865,879333.3333333334,1210000.0
2110,2012-11-17,411200.0,613000.0,387166.6666666667,679750.0,470667.5675675676,1021750.0,1124166.6666666667
2111,2012-11-18,407400.0,587000.0,393208.3333333333,557041.6666666666,471478.64864864864,785875.0,1038333.3333333334
2112,2012-11-19,403600.0,561000.0,399250.0,434333.3333333333,472289.7297297297,550000.0,952500.0
2113,2012-11-20,399800.0,535000.0,435000.0,410333.3333333333,473100.8108108108,575000.0,866666.6666666667
2114,2012-11-21,396000.0,492500.0,358000.0,470083.3333333333,473911.8918918919,738333.3333333334,780833.3333333333
2115,2012-11-22,410750.0,450000.0,347750.0,651666.6666666666,474722.97297297296,590000.0,695000.0
2116,2012-11-23,425500.0,410000.0,337500.0,608166.6666666666,475534.0540540541,610000.0,682500.0
2117,2012-11-24,440250.0,398333.3333333333,345833.3333333333,588333.3333333334,476345.13513513515,650166.6666666666,670000.0
2118,2012-11-25,455000.0,386666.6666666667,354166.6666666667,549816.6666666667,477156.2162162162,797583.3333333333,657500.0
2119,2012-11-26,455156.25,375000.0,362500.0,511300.0,477967.2972972973,945000.0,645000.0
2120,2012-11-27,455312.5,425199.0,392000.0,462750.0,478778.3783783784,606666.6666666666,665000.0
2121,2012-11-28,455468.75,313000.0,364250.0,692500.0,479589.45945945947,570333.3333333334,685000.0
2122,2012-11-29,455625.0,330666.6666666667,336500.0,470000.0,480400.54054054053,715000.0,705000.0
2123,2012-11-30,455781.25,348333.3333333333,308750.0,586750.0,481211.6216216216,602333.3333333334,725000.0
2124,2012-12-01,455937.5,366000.0,281000.0,665500.0,482022.7027027027,697000.0,807500.0
2125,2012-12-02,456093.75,608000.0,301000.0,551166.6666666666,482833.7837837838,708750.0,699250.0
2126,2012-12-03,456250.0,850000.0,321000.0,436833.3333333333,483644.86486486485,720500.0,591000.0
2127,2012-12-04,383500.0,660000.0,341000.0,450000.0,484455.9459459459,811250.0,620000.0
2128,2012-12-05,310750.0,470000.0,385500.0,508500.0,485267.02702702704,800000.0,835000.0
2129,2012-12-06,238000.0,462687.5,430000.0,563333.3333333334,486078.1081081081,781375.0,1050000.0
2130,2012-12-07,343000.0,455375.0,410000.0,515000.0,486889.1891891892,804375.0,605000.0
2131,2012-12-08,359750.0,448062.5,501000.0,735000.0,487700.2702702703,695000.0,1020000.0
2132,2012-12-09,376500.0,440750.0,487500.0,627900.0,488511.35135135136,600500.0,1023888.8888888889
2133,2012-12-10,393250.0,433437.5,474000.0,520800.0,489322.4324324324,506000.0,1027777.7777777778
2134,2012-12-11,410000.0,426125.0,460500.0,491500.0,490133.5135135135,630400.0,1031666.6666666666
2135,2012-12-12,455000.0,418812.5,1225000.0,442500.0,490944.5945945946,560200.0,1000138.8888888889
2136,2012-12-13,500000.0,411500.0,1084000.0,422750.0,491755.6756756757,490000.0,968611.1111111111
2137,2012-12-14,496000.0,404187.5,943000.0,584666.6666666666,492566.75675675675,840000.0,937083.3333333333
2138,2012-12-15,492000.0,396875.0,802000.0,385000.0,493377.8378378378,591000.0,905555.5555555555
2139,2012-12-16,488000.0,389562.5,661000.0,430000.0,494188.91891891893,641333.3333333333,874027.7777777778
2140,2012-12-17,484000.0,382250.0,520000.0,475000.0,495000.0,691666.6666666666,842500.0
2141,2012-12-18,480000.0,374937.5,380000.0,760000.0,511250.0,721666.6666666666,667500.0
2142,2012-12-19,476000.0,367625.0,397500.0,415125.0,527500.0,585000.0,685500.0
2143,2012-12-20,472000.0,360312.5,415000.0,559000.0,543750.0,569000.0,605250.0
2144,2012-12-21,468000.0,353000.0,432500.0,487571.4285714286,560000.0,625062.5,525000.0
2145,2012-12-22,464000.0,358480.0,427691.17647058825,498785.7142857143,601000.0,603910.7142857143,527750.0
2146,2012-12-23,460000.0,363960.0,422882.35294117645,510000.0,642000.0,582758.9285714285,530500.0
2147,2012-12-24,456000.0,369440.0,418073.5294117647,507083.3333333333,683000.0,561607.1428571428,533250.0
2148,2012-12-25,452000.0,374920.0,413264.70588235295,504166.6666666667,724000.0,540455.3571428572,536000.0
2149,2012-12-26,448000.0,380400.0,408455.8823529412,501250.0,765000.0,519303.5714285714,538750.0
2150,2012-12-27,444000.0,385880.0,403647.0588235294,498333.3333333333,806000.0,498151.78571428574,541500.0
2151,2012-12-28,440000.0,391360.0,398838.23529411765,495416.6666666667,847000.0,477000.0,544250.0
2152,2012-12-29,436000.0,396840.0,394029.4117647059,492500.0,888000.0,504600.0,547000.0
2153,2012-12-30,432000.0,402320.0,389220.5882352941,489583.3333333333,929000.0,532200.0,549750.0
2154,2012-12-31,428000.0,407800.0,384411.76470588235,486666.6666666667,970000.0,559800.0,552500.0
2155,2013-01-01,424000.0,413280.0,379602.9411764706,483750.0,1011000.0,587400.0,555250.0
2156,2013-01-02,420000.0,418760.0,374794.1176470588,480833.3333333333,1052000.0,615000.0,558000.0
2157,2013-01-03,416000.0,424240.0,369985.29411764705,477916.6666666667,1093000.0,582500.0,560750.0
2158,2013-01-04,412000.0,429720.0,365176.4705882353,475000.0,1134000.0,630000.0,563500.0
2159,2013-01-05,408000.0,435200.0,360367.6470588235,463333.3333333333,1175000.0,631666.6666666666,566250.0
2160,2013-01-06,404000.0,440680.0,355558.82352941175,451666.6666666667,1216000.0,633333.3333333334,569000.0
2161,2013-01-07,400000.0,446160.0,350750.0,440000.0,1257000.0,635000.0,571750.0
2162,2013-01-08,396000.0,451640.0,432833.3333333334,500000.0,1298000.0,500000.0,574500.0
2163,2013-01-09,392000.0,457120.0,514916.6666666667,473833.3333333333,1339000.0,655000.0,577250.0
2164,2013-01-10,388000.0,462600.0,597000.0,384000.0,1380000.0,612000.0,580000.0
2165,2013-01-11,384000.0,468080.0,353000.0,376000.0,1259375.0,580000.0,616250.0
2166,2013-01-12,380000.0,473560.0,403500.0,402111.1111111111,1138750.0,550000.0,652500.0
2167,2013-01-13,376000.0,479040.0,454000.0,428222.2222222222,1018125.0,783125.0,688750.0
2168,2013-01-14,372000.0,484520.0,504500.0,454333.3333333333,897500.0,1016250.0,725000.0
2169,2013-01-15,368000.0,490000.0,555000.0,513333.3333333333,776875.0,533000.0,739615.3846153846
2170,2013-01-16,364000.0,482687.5,477500.0,535666.6666666666,656250.0,602050.0,754230.7692307692
2171,2013-01-17,360000.0,475375.0,400000.0,538750.0,535625.0,500000.0,768846.1538461539
2172,2013-01-18,356000.0,468062.5,395000.0,511045.4,415000.0,755000.0,783461.5384615385
2173,2013-01-19,352000.0,460750.0,370000.0,495930.26666666666,420000.0,661555.5555555555,798076.9230769231
